subpanel,model,encoding,coupling_strength,seed,resource,performance
b,CV-QRC,Local,0.021544346900318822,5,0.49977294952692364,-0.048545362512280393
b,CV-QRC,Local,0.021544346900318822,6,0.49931756903386471,-0.052841679245642058
b,CV-QRC,Local,0.021544346900318822,7,0.49843690860518758,-0.074284938417251534
b,CV-QRC,Local,0.021544346900318822,8,0.50149411691381918,-0.054093490193601899
b,CV-QRC,Local,0.021544346900318822,9,0.49744138197176985,-0.064300928987219952
b,CV-QRC,Local,0.021544346900318822,10,0.50077991734874849,-0.047172961517025637
b,CV-QRC,Local,0.021544346900318822,11,0.4985627426541317,-0.051231821987302584
b,CV-QRC,Local,0.021544346900318822,12,0.4984949446035144,-0.045593750154475698
b,CV-QRC,Local,0.021544346900318822,13,0.50365098383530538,-0.049862997772134897
b,CV-QRC,Local,0.021544346900318822,14,0.49899424533220949,-0.052223003226457322
b,CV-QRC,Local,0.021544346900318822,15,0.49921094922102005,-0.048211738630266072
b,CV-QRC,Local,0.021544346900318822,16,0.49785820586939267,-0.063757543194017455
b,CV-QRC,Local,0.021544346900318822,17,0.49825887492320892,-0.047923548385121417
b,CV-QRC,Local,0.021544346900318822,18,0.50070196030509195,-0.048531527255297469
b,CV-QRC,Local,0.021544346900318822,19,0.49858952954460756,-0.05775508693903119
b,CV-QRC,Local,0.046415888336127774,0,0.50837437085597492,-0.037902596975501295
b,CV-QRC,Local,0.046415888336127774,1,0.4988533780513808,-0.057247715337751047
b,CV-QRC,Local,0.046415888336127774,2,0.5017437870764514,-0.044645611927937
b,CV-QRC,Local,0.046415888336127774,3,0.50684251191313856,-0.045506395261740683
b,CV-QRC,Local,0.046415888336127774,4,0.5153049295919917,-0.03637215063512473
b,CV-QRC,Local,0.046415888336127774,5,0.50550298424552753,-0.043655507891482682
b,CV-QRC,Local,0.046415888336127774,6,0.50533195406491316,-0.050405982348843831
b,CV-QRC,Local,0.046415888336127774,7,0.50401797770139778,-0.064810638375114152
b,CV-QRC,Local,0.046415888336127774,8,0.51112904275725557,-0.053658475341180289
b,CV-QRC,Local,0.046415888336127774,9,0.49710062422466245,-0.056693490375061585
b,CV-QRC,Local,0.046415888336127774,10,0.50707801131837682,-0.034235120752866437
b,CV-QRC,Local,0.046415888336127774,11,0.50129571407116702,-0.044546505012037628
b,CV-QRC,Local,0.046415888336127774,12,0.50331714539288186,-0.034477193184733378
b,CV-QRC,Local,0.046415888336127774,13,0.51511845103327569,-0.047192864803835756
b,CV-QRC,Local,0.046415888336127774,14,0.50549827856878371,-0.044778790925792199
b,CV-QRC,Local,0.046415888336127774,15,0.50300147318661748,-0.04707770467052768
b,CV-QRC,Local,0.046415888336127774,16,0.49916319354585903,-0.052673506211497821
b,CV-QRC,Local,0.046415888336127774,17,0.50137359334263587,-0.038592859545020529
b,CV-QRC,Local,0.046415888336127774,18,0.50959273550124684,-0.041339091345015962
b,CV-QRC,Local,0.046415888336127774,19,0.50166657658253822,-0.050981167478443147
b,CV-QRC,Local,0.10000000000000001,0,0.55583644952004063,-0.036654240229477171
b,CV-QRC,Local,0.10000000000000001,1,0.51630469873003981,-0.040576345448450978
b,CV-QRC,Local,0.10000000000000001,2,0.5179974629137335,-0.044597080613752192
b,CV-QRC,Local,0.10000000000000001,3,0.54135492189802847,-0.041271267011834083
b,CV-QRC,Local,0.10000000000000001,4,0.57108034552813081,-0.036180785803513221
b,CV-QRC,Local,0.10000000000000001,5,0.53944884711967644,-0.04265499224923449
b,CV-QRC,Local,0.10000000000000001,6,0.54061906117266012,-0.049500000681529467
b,CV-QRC,Local,0.10000000000000001,7,0.54200700130309454,-0.042361250229193598
b,CV-QRC,Local,0.10000000000000001,8,0.55772117442266134,-0.048821796929938016
b,CV-QRC,Local,0.10000000000000001,9,0.5099471048786266,-0.048378914173345451
b,CV-QRC,Local,0.10000000000000001,10,0.54031052242312183,-0.033274527988451742
b,CV-QRC,Local,0.10000000000000001,11,0.52873199497265089,-0.03791291095734417
b,CV-QRC,Local,0.10000000000000001,12,0.53947974276162491,-0.035125808247111652
b,CV-QRC,Local,0.10000000000000001,13,0.56239940871023775,-0.04647377422490364
b,CV-QRC,Local,0.10000000000000001,14,0.54304853771237471,-0.043696244150632113
b,CV-QRC,Local,0.10000000000000001,15,0.52958272992721001,-0.039252841491216002
b,CV-QRC,Local,0.10000000000000001,16,0.51939280560542711,-0.039925699130895421
b,CV-QRC,Local,0.10000000000000001,17,0.52909621599216961,-0.038949749399508821
b,CV-QRC,Local,0.10000000000000001,18,0.55351555793678209,-0.041741975255910384
b,CV-QRC,Local,0.10000000000000001,19,0.526954174294195,-0.050801501017838424
b,CV-QRC,Local,0.21544346900318823,0,0.74556061825770215,-0.037272297264498974
b,CV-QRC,Local,0.21544346900318823,1,0.61445383537222575,-0.0400288133593679
b,CV-QRC,Local,0.21544346900318823,2,0.59583659993587768,-0.033412008065425935
b,CV-QRC,Local,0.21544346900318823,3,0.67925118904446202,-0.041176310956990314
b,CV-QRC,Local,0.21544346900318823,4,0.78443572978541065,-0.035751439656538798
b,CV-QRC,Local,0.21544346900318823,5,0.69536743221202413,-0.043010456810520313
b,CV-QRC,Local,0.21544346900318823,6,0.69101569101670335,-0.050091854384466762
b,CV-QRC,Local,0.21544346900318823,7,0.69967788486144855,-0.039808265441738024
b,CV-QRC,Local,0.21544346900318823,8,0.74054326062404985,-0.042199662380955016
b,CV-QRC,Local,0.21544346900318823,9,0.60882332422336227,-0.04707395398783415
b,CV-QRC,Local,0.21544346900318823,10,0.68843861825676145,-0.032565561159690525
b,CV-QRC,Local,0.21544346900318823,11,0.6831471094933752,-0.037793146941246289
b,CV-QRC,Local,0.21544346900318823,12,0.70761473802421582,-0.036418328736841449
b,CV-QRC,Local,0.21544346900318823,13,0.7435310056756359,-0.045317585479379051
b,CV-QRC,Local,0.21544346900318823,14,0.69788659264879194,-0.045343344348029425
b,CV-QRC,Local,0.21544346900318823,15,0.66159647566290691,-0.043078607630847025
b,CV-QRC,Local,0.21544346900318823,16,0.64282872997139684,-0.038961075625289103
b,CV-QRC,Local,0.21544346900318823,17,0.67286761352194768,-0.03919590307758803
b,CV-QRC,Local,0.21544346900318823,18,0.72414605684574707,-0.041664978296396822
b,CV-QRC,Local,0.21544346900318823,19,0.65070346496116538,-0.044241586345925323
b,CV-QRC,Local,0.46415888336127725,0,1.1404513967104319,-0.036784470722644257
b,CV-QRC,Local,0.46415888336127725,1,0.90644153849905162,-0.03958009344335623
b,CV-QRC,Local,0.46415888336127725,2,0.85566533874302575,-0.034319377670046114
b,CV-QRC,Local,0.46415888336127725,3,1.0245279473290911,-0.041799802556506983
b,CV-QRC,Local,0.46415888336127725,4,1.2155534595096302,-0.034711540572980253
b,CV-QRC,Local,0.46415888336127725,5,1.0637368687912998,-0.041354798650053898
b,CV-QRC,Local,0.46415888336127725,6,1.0395634864145775,-0.050723967539547422
b,CV-QRC,Local,0.46415888336127725,7,1.0717183466717251,-0.035284940876188477
b,CV-QRC,Local,0.46415888336127725,8,1.1374293365374912,-0.042850871521813855
b,CV-QRC,Local,0.46415888336127725,9,0.91497424081667544,-0.047195469947547385
b,CV-QRC,Local,0.46415888336127725,10,1.0421277228058454,-0.031145994963172396
b,CV-QRC,Local,0.46415888336127725,11,1.0541419426989069,-0.037341929261877203
b,CV-QRC,Local,0.46415888336127725,12,1.0891053814616622,-0.038510267468283212
b,CV-QRC,Local,0.46415888336127725,13,1.1417126112906524,-0.039880871629430721
b,CV-QRC,Local,0.46415888336127725,14,1.0683140373800903,-0.04837021430125469
b,CV-QRC,Local,0.46415888336127725,15,1.0035771198562782,-0.046722749709947407
b,CV-QRC,Local,0.46415888336127725,16,0.97961710040685179,-0.038835398577964503
b,CV-QRC,Local,0.46415888336127725,17,1.0192386510218019,-0.038483866380005401
b,CV-QRC,Local,0.46415888336127725,18,1.1027473399471595,-0.038866424794926073
b,CV-QRC,Local,0.46415888336127725,19,0.99130220869312191,-0.041945370932257788
b,CV-QRC,Local,1,0,1.7428350786279243,-0.035215859940271092
b,CV-QRC,Local,1,1,1.4283256573922509,-0.040972164041512063
b,CV-QRC,Local,1,2,1.3373158319202207,-0.036550913363348918
b,CV-QRC,Local,1,3,1.5848658414554333,-0.04184903182346339
b,CV-QRC,Local,1,4,1.8481634197342145,-0.032960880933105847
b,CV-QRC,Local,1,5,1.6584516273894265,-0.035842895403031746
b,CV-QRC,Local,1,6,1.6011508039587012,-0.044699357917077888
b,CV-QRC,Local,1,7,1.6515523288089984,-0.03417917258356535
b,CV-QRC,Local,1,8,1.7452963114104105,-0.038048466181247985
b,CV-QRC,Local,1,9,1.4644155032694852,-0.045435940508295358
b,CV-QRC,Local,1,10,1.6158636883279378,-0.030620146041696151
b,CV-QRC,Local,1,11,1.6652299386706539,-0.036317041413222909
b,CV-QRC,Local,1,12,1.692831456713096,-0.038568976662384562
b,CV-QRC,Local,1,13,1.7583857838729557,-0.036426645219888969
b,CV-QRC,Local,1,14,1.6681450383115983,-0.052894431150553457
b,CV-QRC,Local,1,15,1.5807800009074346,-0.04648103274939408
b,CV-QRC,Local,1,16,1.5583076379828371,-0.041502869051493356
b,CV-QRC,Local,1,17,1.5926015970203653,-0.037758012446905596
b,CV-QRC,Local,1,18,1.6910210551530827,-0.034427022485089165
b,CV-QRC,Local,1,19,1.5644874308093728,-0.042107002455991992
b,CV-QRC,Local,2.154434690031882,0,2.3575523977890183,-0.032328616630185818
b,CV-QRC,Local,2.154434690031882,1,2.0913303476987926,-0.039141651500392075
b,CV-QRC,Local,2.154434690031882,2,1.9850180461063642,-0.030572834354445088
b,CV-QRC,Local,2.154434690031882,3,2.2191472920210709,-0.036382508156043915
b,CV-QRC,Local,2.154434690031882,4,2.435055254100412,-0.031615632406880721
b,CV-QRC,Local,2.154434690031882,5,2.2949202736062544,-0.030590368542550723
b,CV-QRC,Local,2.154434690031882,6,2.2329567917469988,-0.041361045239973505
b,CV-QRC,Local,2.154434690031882,7,2.2739762989841159,-0.037316215651630631
b,CV-QRC,Local,2.154434690031882,8,2.360088194744046,-0.037312159273380101
b,CV-QRC,Local,2.154434690031882,9,2.1409035312463565,-0.044126373350370555
b,CV-QRC,Local,2.154434690031882,10,2.2545433379626743,-0.028693798921043828
b,CV-QRC,Local,2.154434690031882,11,2.3139584428615185,-0.031963813054633562
b,CV-QRC,Local,2.154434690031882,12,2.3224420931723739,-0.03711418603468828
b,CV-QRC,Local,2.154434690031882,13,2.3772970402624902,-0.033176355454165952
b,CV-QRC,Local,2.154434690031882,14,2.3057704398258667,-0.046590367706585228
b,CV-QRC,Local,2.154434690031882,15,2.2375532066040416,-0.037885071261468804
b,CV-QRC,Local,2.154434690031882,16,2.2241636061927705,-0.03418303811052753
b,CV-QRC,Local,2.154434690031882,17,2.2420113518443836,-0.035665949758783587
b,CV-QRC,Local,2.154434690031882,18,2.3109958297907025,-0.029466008534676579
b,CV-QRC,Local,2.154434690031882,19,2.2184975282117629,-0.032843459922157869
b,CV-QRC,Local,4.6415888336127722,0,2.7335602880905219,-0.036880703728867592
b,CV-QRC,Local,4.6415888336127722,1,2.5948689357584449,-0.036778627702895451
b,CV-QRC,Local,4.6415888336127722,2,2.5280604059854448,-0.031332294344444969
b,CV-QRC,Local,4.6415888336127722,3,2.659873256482483,-0.055027243743790276
b,CV-QRC,Local,4.6415888336127722,4,2.7692850929992612,-0.04820110297291031
b,CV-QRC,Local,4.6415888336127722,5,2.7025618190901239,-0.04260556322664158
b,CV-QRC,Local,4.6415888336127722,6,2.6679596883640326,-0.046703956165999545
b,CV-QRC,Local,4.6415888336127722,7,2.6878519041875153,-0.032492270975610069
b,CV-QRC,Local,4.6415888336127722,8,2.7337347148960287,-0.051433177413420232
b,CV-QRC,Local,4.6415888336127722,9,2.6254155636843666,-0.038078079481797346
b,CV-QRC,Local,4.6415888336127722,10,2.6822559541321001,-0.037245949827375481
b,CV-QRC,Local,4.6415888336127722,11,2.7145222525442665,-0.032770572196482793
b,CV-QRC,Local,4.6415888336127722,12,2.7163384654354457,-0.039721955460391471
b,CV-QRC,Local,4.6415888336127722,13,2.7426343666876671,-0.032471488255198161
b,CV-QRC,Local,4.6415888336127722,14,2.7085085105802156,-0.044592133605548652
b,CV-QRC,Local,4.6415888336127722,15,2.6763345933316214,-0.042263039236557796
b,CV-QRC,Local,4.6415888336127722,16,2.6691278353434371,-0.038276270056770915
b,CV-QRC,Local,4.6415888336127722,17,2.6775925239127707,-0.040930973656433257
b,CV-QRC,Local,4.6415888336127722,18,2.7091686046654924,-0.056154979399473635
b,CV-QRC,Local,4.6415888336127722,19,2.6640789795909861,-0.035997755648092322
b,CV-QRC,Local,10,0,2.8968542099632604,-0.031855079759287856
b,CV-QRC,Local,10,1,2.8401170675790861,-0.03991126867977584
b,CV-QRC,Local,10,2,2.8113456268361374,-0.037933139245766682
b,CV-QRC,Local,10,3,2.8663522274571065,-0.058944594074067123
b,CV-QRC,Local,10,4,2.9111981455341871,-0.042156962754349776
b,CV-QRC,Local,10,5,2.8843063055685927,-0.048183300284846402
b,CV-QRC,Local,10,6,2.8699430898923546,-0.041008524082854561
b,CV-QRC,Local,10,7,2.8777761327989109,-0.03388636420208762
b,CV-QRC,Local,10,8,2.8966819528598697,-0.061547160406083261
b,CV-QRC,Local,10,9,2.8532818027206317,-0.046297134368337572
b,CV-QRC,Local,10,10,2.8764316501949123,-0.041149172419867493
b,CV-QRC,Local,10,11,2.8894836451244044,-0.042196450269428344
b,CV-QRC,Local,10,12,2.8899175017714418,-0.042739290728498081
b,CV-QRC,Local,10,13,2.9002831287096043,-0.05994834700801846
b,CV-QRC,Local,10,14,2.8867611630112759,-0.051733938956258947
b,CV-QRC,Local,10,15,2.8740930037617738,-0.035489032715513839
b,CV-QRC,Local,10,16,2.8711073722623195,-0.037198162165993399
b,CV-QRC,Local,10,17,2.8745565955458381,-0.043729666876779538
b,CV-QRC,Local,10,18,2.8868211406560804,-0.038100172828213333
b,CV-QRC,Local,10,19,2.8686877738066281,-0.032715744006929198
b,CV-QRC,Clustered,1.0000000000000001e-05,0,0.18473743735740117,-0.059772247879164235
b,CV-QRC,Clustered,1.0000000000000001e-05,1,0.1562288707945457,-0.055982804765600351
b,CV-QRC,Clustered,1.0000000000000001e-05,2,0.16269061707560326,-0.061986552509917532
b,CV-QRC,Clustered,1.0000000000000001e-05,3,0.11569921213312462,-0.070258437969798776
b,CV-QRC,Clustered,1.0000000000000001e-05,4,0.16788782974074717,-0.068851370629184214
b,CV-QRC,Clustered,1.0000000000000001e-05,5,0.12543592949159932,-0.062072159726690057
b,CV-QRC,Clustered,1.0000000000000001e-05,6,0.19763102716563921,-0.053297814864724513
b,CV-QRC,Clustered,1.0000000000000001e-05,7,0.1776854922286252,-0.063470798975592199
b,CV-QRC,Clustered,1.0000000000000001e-05,8,0.1351199387021409,-0.055769600618228693
b,CV-QRC,Clustered,1.0000000000000001e-05,9,0.17500169594773321,-0.080196886958623384
b,CV-QRC,Clustered,1.0000000000000001e-05,10,0.16979151241435861,-0.05561416986141568
b,CV-QRC,Clustered,1.0000000000000001e-05,11,0.14764459939090804,-0.076085658927003752
b,CV-QRC,Clustered,1.0000000000000001e-05,12,0.1566753313614416,-0.058311619450200025
b,CV-QRC,Clustered,1.0000000000000001e-05,13,0.17303804037316184,-0.062261711436013799
b,CV-QRC,Clustered,1.0000000000000001e-05,14,0.19232298978487475,-0.059985883465039601
b,CV-QRC,Clustered,1.0000000000000001e-05,15,0.15696746951862192,-0.096700277999481263
b,CV-QRC,Clustered,1.0000000000000001e-05,16,0.1304171489908586,-0.057709455357229822
b,CV-QRC,Clustered,1.0000000000000001e-05,17,0.11927330765898561,-0.05604295962549314
b,CV-QRC,Clustered,1.0000000000000001e-05,18,0.1624642487125971,-0.066090719542260826
b,CV-QRC,Clustered,1.0000000000000001e-05,19,0.1314079287218809,-0.056877752681484595
b,CV-QRC,Clustered,2.1544346900318823e-05,0,0.18473730985985382,-0.059775339406172578
b,CV-QRC,Clustered,2.1544346900318823e-05,1,0.1562283044585655,-0.05424787872030376
b,CV-QRC,Clustered,2.1544346900318823e-05,2,0.16268995667320291,-0.051799238141522819
b,CV-QRC,Clustered,2.1544346900318823e-05,3,0.11569860315542098,-0.05431818345788083
b,CV-QRC,Clustered,2.1544346900318823e-05,4,0.1678874439601955,-0.068143561975918601
b,CV-QRC,Clustered,2.1544346900318823e-05,5,0.12543565628117798,-0.062051641186885408
b,CV-QRC,Clustered,2.1544346900318823e-05,6,0.19763084893297533,-0.053272167648251101
b,CV-QRC,Clustered,2.1544346900318823e-05,7,0.17768503349247991,-0.053675673841939019
b,CV-QRC,Clustered,2.1544346900318823e-05,8,0.13511964185788475,-0.05574318077670417
b,CV-QRC,Clustered,2.1544346900318823e-05,9,0.17500075034359475,-0.050982432345009855
b,CV-QRC,Clustered,2.1544346900318823e-05,10,0.16979095113503517,-0.054357425229467959
b,CV-QRC,Clustered,2.1544346900318823e-05,11,0.14764386111584091,-0.059284249344865619
b,CV-QRC,Clustered,2.1544346900318823e-05,12,0.15667541868456877,-0.058030905121819798
b,CV-QRC,Clustered,2.1544346900318823e-05,13,0.17303757332953076,-0.062267358008466667
b,CV-QRC,Clustered,2.1544346900318823e-05,14,0.1923231151004815,-0.046491415931844728
b,CV-QRC,Clustered,2.1544346900318823e-05,15,0.15696644375616159,-0.096658295414618414
b,CV-QRC,Clustered,2.1544346900318823e-05,16,0.13041631762604894,-0.057654715703598348
b,CV-QRC,Clustered,2.1544346900318823e-05,17,0.11927271204016654,-0.055571495523587734
b,CV-QRC,Clustered,2.1544346900318823e-05,18,0.16246455271495666,-0.053348989474137846
b,CV-QRC,Clustered,2.1544346900318823e-05,19,0.13140761137029552,-0.05086576831926188
b,CV-QRC,Clustered,4.6415888336127818e-05,0,0.18473703693474011,-0.059774468312939442
b,CV-QRC,Clustered,4.6415888336127818e-05,1,0.15622708619568554,-0.05422704963390651
b,CV-QRC,Clustered,4.6415888336127818e-05,2,0.16268853600433367,-0.044244394722777962
b,CV-QRC,Clustered,4.6415888336127818e-05,3,0.11569730217203848,-0.052137718144092106
b,CV-QRC,Clustered,4.6415888336127818e-05,4,0.16788662452503109,-0.058154605402583139
b,CV-QRC,Clustered,4.6415888336127818e-05,5,0.12543507761443307,-0.057718196186845261
b,CV-QRC,Clustered,4.6415888336127818e-05,6,0.19763047035840234,-0.053282903712324664
b,CV-QRC,Clustered,4.6415888336127818e-05,7,0.17768404666677665,-0.042572272644102176
b,CV-QRC,Clustered,4.6415888336127818e-05,8,0.13511900924597195,-0.052352701435148023
b,CV-QRC,Clustered,4.6415888336127818e-05,9,0.17499871785709178,-0.049229951567782974
b,CV-QRC,Clustered,4.6415888336127818e-05,10,0.16978974400965738,-0.039778818819821669
b,CV-QRC,Clustered,4.6415888336127818e-05,11,0.14764227172010488,-0.059250117865450598
b,CV-QRC,Clustered,4.6415888336127818e-05,12,0.15667561518177289,-0.047291276745056308
b,CV-QRC,Clustered,4.6415888336127818e-05,13,0.17303656934499664,-0.046278197767761424
b,CV-QRC,Clustered,4.6415888336127818e-05,14,0.19232338756165185,-0.041446626357150788
b,CV-QRC,Clustered,4.6415888336127818e-05,15,0.15696423521523659,-0.085938915791923795
b,CV-QRC,Clustered,4.6415888336127818e-05,16,0.13041452720207888,-0.051572415869015377
b,CV-QRC,Clustered,4.6415888336127818e-05,17,0.11927143547015814,-0.054390067116356196
b,CV-QRC,Clustered,4.6415888336127818e-05,18,0.16246521508621001,-0.050605099764656013
b,CV-QRC,Clustered,4.6415888336127818e-05,19,0.13140693279175081,-0.048209454448296496
b,CV-QRC,Clustered,0.0001,0,0.18473646766592408,-0.059776993161877547
b,CV-QRC,Clustered,0.0001,1,0.15622446958770206,-0.050933878599735104
b,CV-QRC,Clustered,0.0001,2,0.16268548671963312,-0.044225322980786408
b,CV-QRC,Clustered,0.0001,3,0.1156945346785604,-0.048716012088984927
b,CV-QRC,Clustered,0.0001,4,0.1678848802053122,-0.058143573630969426
b,CV-QRC,Clustered,0.0001,5,0.1254338797391302,-0.049170339927661892
